Test_Number,Unix_Start_Time,Local_Start_Time,UTC_Start_Time,Characters,Seconds,CPS,WPM,Mistake_Free_Test,Backspaces as % of Verse Length,Incorrect Characters as % of Verse Length,Book,Chapter,Verse #,Verse,Verse_Order,Autostart,% of Words Typed Correctly,Extra Keystrokes %,Test Version,Location,Keyboard,Layout,Caffeine,Custom_1,Custom_2,Custom_3,WPM_Rank,WPM_Percentile,Last 10 Avg,Last 100 Avg,Last 1000 Avg,Incorrect Character % Last 10 Avg,Incorrect Character % Last 100 Avg,Incorrect Character % Last 1000 Avg,Extra Keystrokes % Last 10 Avg,Extra Keystrokes % Last 100 Avg,Extra Keystrokes % Last 1000 Avg,Local_Start_Year,Local_Start_Month,Local_Start_Date,Local_Start_Hour,Local_Start_Minute,Local_Start_10_Minute_Block,Local_Start_15_Minute_Block,Local_Start_30_Minute_Block,Count,Local_End_Time,Local_End_Year,Local_End_Month,Local_End_Date,Local_End_Hour,Local_End_Minute,Local_End_15_Minute_Block,Local_End_10_Minute_Block,Local_End_30_Minute_Block,cumulative_avg,Session,Test_#_Within_Session
326,1718506830.810564,00:30.8,2024-06-16 03:00:30.810593+00:00,161,33.54285588,4.799829823673295,57.597957884079534,0,3.7267080745341614,3.1055900621118013,GEN,13,7,There was strife between the herdsmen of Abram's livestock and the herdsmen of Lot's livestock. The Canaanites and the Perizzites lived in the land at that time.,326,1,92.59259259,7.453416149068323,v2,,mac,qwerty,yes,,,,1695,32.10420841683367,58.62228255002075,56.27760018678063,,4.017767863131394,4.975849117737583,,8.703659872647803,10.28762214138217,,2024,6,2024-06-15,23,0,1,1,1,1,01:04.4,2024,6,2024-06-15,23,1,1,1,1,58.371,9,226
327,1718506864.367237,01:04.4,2024-06-16 03:01:04.367261+00:00,135,26.24676771,5.143490486019297,61.72188583223157,1,0,0,GEN,13,8,"Abram said to Lot, ""Please, let there be no strife between you and me, and between your herdsmen and my herdsmen; for we are relatives.",327,1,100,0,v2,,mac,qwerty,yes,,,,1333,46.613226452905806,59.758664697824926,56.23256158055185,,3.4194772648407956,4.961356364114395,,7.165198334186265,10.258636634135794,,2024,6,2024-06-15,23,1,1,1,1,1,01:30.6,2024,6,2024-06-15,23,1,1,1,1,58.381,9,227
328,1718506891,01:30.6,2024-06-16 03:01:30.634636+00:00,184,31.92885804,5.762811803602932,69.15374164323518,0,1.0869565217391304,1.0869565217391304,GEN,13,9,"Isn't the whole land before you? Please separate yourself from me. If you go to the left hand, then I will go to the right. Or if you go to the right hand, then I will go to the left.""",328,1,97.5,2.1739130434782608,v2,,mac,qwerty,yes,,,,655,73.78757515,60.220378446244375,56.333645410525996,,3.5281729170147083,4.9296727378424245,,7.382589638534091,10.173992785847172,,2024,6,2024-06-15,23,1,1,1,1,1,02:02.6,2024,6,2024-06-15,23,2,1,1,1,58.414,9,228
329,1718506922.574357,02:02.6,2024-06-16 03:02:02.574378+00:00,211,54.90452142,3.843035046263265,46.11642055515918,0,1.4218009478672986,1.4218009478672986,GEN,13,10,"Lot lifted up his eyes, and saw all the plain of the Jordan, that it was well-watered everywhere, before Yahweh destroyed Sodom and Gomorrah, like the garden of Yahweh, like the land of Egypt, as you go to Zoar.",329,1,95,2.843601895734597,v2,,mac,qwerty,yes,,,,2280,8.657314629258517,59.74199325126383,56.19926323898381,,2.8622722037206296,4.899988308296708,,5.848768009925732,10.114623926755739,,2024,6,2024-06-15,23,2,1,1,1,1,02:57.5,2024,6,2024-06-15,23,2,1,1,1,58.377,9,229
330,1718506977,02:57.5,2024-06-16 03:02:57.493007+00:00,114,29.09737767,3.917878831029162,47.01454597234994,0,15.789473684210526,15.789473684210526,GEN,13,11,"So Lot chose the Plain of the Jordan for himself. Lot traveled east, and they separated themselves from one other.",330,1,85,31.57894736842105,v2,,mac,qwerty,yes,,,,2242,10.180360721442886,58.429033151459336,56.1695137,,4.441219572141682,5.057883045138812,,9.006662746767837,10.43041340043995,,2024,6,2024-06-15,23,2,1,1,1,1,03:26.6,2024,6,2024-06-15,23,3,1,1,1,58.342,9,230
331,1718507006.753831,03:26.8,2024-06-16 03:03:26.753847+00:00,112,20.605167,5.435529835793129,65.22635802951754,0,3.5714285714285716,3.5714285714285716,GEN,13,12,"Abram lived in the land of Canaan, and Lot lived in the cities of the plain, and moved his tent as far as Sodom.",331,1,91.66666666666666,7.142857142857142,v2,,mac,qwerty,yes,,,,985,60.56112224448897,58.92765321164994,56.38742647969606,,4.096608043319628,4.978212715468484,,8.317439689123727,10.27107274109929,,2024,6,2024-06-15,23,3,1,1,1,1,03:47.4,2024,6,2024-06-15,23,3,1,1,1,58.363,9,231
332,1718507027,03:47.4,2024-06-16 03:03:47.376227+00:00,72,14.64504358,4.916339073485433,58.996068881825195,0,1.3888888888888888,1.3888888888888888,GEN,13,13,Now the men of Sodom were exceedingly wicked and sinners against Yahweh.,332,1,91.66666666666666,2.7777777777777777,v2,,mac,qwerty,yes,,,,1569,37.15430861723447,58.79469907958514,56.43068680025877,,3.563855141,4.992101604357372,,7.251933884811952,10.298850518877067,,2024,6,2024-06-15,23,3,1,1,1,1,04:02.0,2024,6,2024-06-15,23,4,1,1,1,58.365,9,232
333,1718507042.046954,04:02.0,2024-06-16 03:04:02.046980+00:00,170,34.463718,4.932723742,59.19268489836181,0,1.7647058823529411,1.7647058823529411,GEN,13,14,"Yahweh said to Abram, after Lot was separated from him, ""Now, lift up your eyes, and look from the place where you are, northward and southward and eastward and westward,",333,1,96.66666666666669,3.5294117647058822,v2,,mac,qwerty,yes,,,,1558,37.59519038076152,58.328004632533315,56.585238894765006,,3.6413158284089358,4.918839572271811,,7.4068552593023425,10.152326454705944,,2024,6,2024-06-15,23,4,1,1,1,1,04:36.5,2024,6,2024-06-15,23,4,1,1,1,58.367,9,233
334,1718507076.531971,04:36.5,2024-06-16 03:04:36.532003+00:00,80,14.75681763,5.421223059941421,65.05467671929705,0,1.25,1.25,GEN,13,15,for I will give all the land which you see to you and to your offspring forever.,334,1,94.11764705882352,2.5,v2,,mac,qwerty,yes,,,,1008,59.63927855711423,59.215377623142516,56.58869557594564,,3.5996491617422683,4.931339572271811,,7.3235219259690085,10.177326454705945,,2024,6,2024-06-15,23,4,1,1,1,1,04:51.3,2024,6,2024-06-15,23,4,1,1,1,58.387,9,234
335,1718507091,04:51.3,2024-06-16 03:04:51.313777+00:00,143,24.87854496,5.747924576835697,68.97509492202836,0,0.6993006993006993,0.6993006993006993,GEN,13,16,"I will make your offspring as the dust of the earth, so that if a man can count the dust of the earth, then your offspring may also be counted.",335,1,96.66666666666669,1.3986013986013983,v2,,mac,qwerty,yes,,,,682,72.70541082164328,59.904943533808535,56.616069368328475,,3.0078145257899855,4.923839825641629,,6.139852654064443,10.162326961445581,,2024,6,2024-06-15,23,4,1,1,1,1,05:16.2,2024,6,2024-06-15,23,5,1,1,1,58.419,9,235
336,1718507116.207224,05:16.2,2024-06-16 03:05:16.207255+00:00,88,20.036645,4.391952844400847,52.70343413281016,0,9.090909090909092,9.090909090909092,GEN,13,17,"Arise, walk through the land in its length and in its width; for I will give it to you.""",336,1,84.21052631578947,18.181818181818183,v2,,mac,qwerty,yes,,,,1996,20.04008016032064,59.41549116,56.52748263738701,,3.6063464286697147,5.014748916550721,,7.212692857339429,10.344145143263763,,2024,6,2024-06-15,23,5,1,1,1,1,05:36.2,2024,6,2024-06-15,23,5,1,1,1,58.402,9,236
337,1718507136.257986,05:36.3,2024-06-16 03:05:36.258016+00:00,119,23.91405229,4.976153709,59.71384450545108,0,2.5210084033613445,2.5210084033613445,GEN,13,18,"Abram moved his tent, and came and lived by the oaks of Mamre, which are in Hebron, and built an altar there to Yahweh.",337,1,91.66666666666666,5.042016806722689,v2,,mac,qwerty,yes,,,,1519,39.15831663326653,59.214687026003546,56.63015382125857,,3.858447269005849,5.039959000584334,,7.716894538011698,10.394565311330991,,2024,6,2024-06-15,23,5,1,1,1,1,06:00.2,2024,6,2024-06-15,23,6,1,1,1,58.406,9,237
338,1718507160.186206,06:00.2,2024-06-16 03:06:00.186253+00:00,119,34.07984867,3.4917995429724247,41.901594515669096,0,4.201680672268908,4.201680672268908,GEN,14,1,"In the days of Amraphel, king of Shinar; Arioch, king of Ellasar; Chedorlaomer, king of Elam; and Tidal, king of Goiim,",338,1,95.23809523809524,8.403361344537815,v2,,mac,qwerty,yes,,,,2377,4.7695390781563125,56.489472313246935,56.66200050949792,,4.1699196840588275,5.010547235878451,,8.339839368117653,10.335741781919225,,2024,6,2024-06-15,23,6,1,1,1,1,06:34.3,2024,6,2024-06-15,23,6,1,1,1,58.357,9,238
339,1718508005.3843122,20:05.4,2024-06-16 03:20:05.385606+00:00,156,63.184934,2.468942992011355,29.62731590413626,0,7.051282051282051,7.051282051282051,GEN,14,2,"they made war with Bera, king of Sodom; Birsha, king of Gomorrah; Shinab, king of Admah; Shemeber, king of Zeboiim; and the king of Bela (also called Zoar).",339,1,82.14285714285714,14.102564102564102,v2,,mac,qwerty,yes,,,,2471,1.002004008016032,54.840561848144645,56.51217935918774,,4.732867794400302,5.081060056391271,,9.465735588800603,10.476767422944867,,2024,6,2024-06-15,23,20,3,2,1,1,21:08.6,2024,6,2024-06-15,23,21,2,3,1,58.272,10,1
340,1718508068.597608,21:08.6,2024-06-16 03:21:08.597642+00:00,77,23.27914921,3.307681019984651,39.69217223981581,0,7.792207792207792,7.792207792207792,GEN,14,3,All these joined together in the valley of Siddim (also called the Salt Sea).,340,1,92.85714285714286,15.584415584415584,v2,,mac,qwerty,yes,,,,2408,3.527054108216433,54.10832447489123,56.28833419973814,,3.933141205200029,5.113869352358463,,7.866282410400058,10.527348420894286,,2024,6,2024-06-15,23,21,3,2,1,1,21:31.9,2024,6,2024-06-15,23,21,2,3,1,58.218,10,2
341,1718508092,21:32.1,2024-06-16 03:21:32.060865+00:00,84,24.82387583,3.383839033239657,40.60606839887589,1,0,0,GEN,14,4,"They served Chedorlaomer for twelve years, and in the thirteenth year they rebelled.",341,1,100,0,v2,,mac,qwerty,yes,,,,2400,3.847695390781563,51.64629551182706,56.17483621613837,,3.5759983480571718,5.0950014278301605,,7.1519966961143435,10.489612571837684,,2024,6,2024-06-15,23,21,3,2,1,1,21:56.9,2024,6,2024-06-15,23,21,2,3,1,58.166,10,3
342,1718508116.905774,21:56.9,2024-06-16 03:21:56.905808+00:00,166,51.50009875,3.2232947902842612,38.67953748341114,0,2.4096385542168677,2.4096385542168677,GEN,14,5,"In the fourteenth year Chedorlaomer and the kings who were with him came and struck the Rephaim in Ashteroth Karnaim, the Zuzim in Ham, the Emim in Shaveh Kiriathaim,",342,1,96.55172413793105,4.819277108433735,v2,,mac,qwerty,yes,,,,2418,3.126252505,49.61464237198566,56.13091461011206,,3.6780733145899696,5.082060776335292,,7.356146629179939,10.463731268847946,,2024,6,2024-06-15,23,21,3,2,1,1,22:48.4,2024,6,2024-06-15,23,22,2,3,1,58.109,10,4
343,1718508168.420642,22:48.4,2024-06-16 03:22:48.420669+00:00,77,24.9265045,3.0890813431141138,37.06897611736937,0,11.688311688311687,10.38961038961039,GEN,14,6,"and the Horites in their Mount Seir, to El Paran, which is by the wilderness.",343,1,80,23.376623376623375,v2,,mac,qwerty,yes,,,,2436,2.404809619238477,47.402271493886424,55.86414097131326,,4.5405637653157145,5.172623546898063,,9.34086779,10.670830835947513,,2024,6,2024-06-15,23,22,3,2,1,1,23:13.3,2024,6,2024-06-15,23,23,2,3,1,58.048,10,5
344,1718508193,23:13.4,2024-06-16 03:23:13.359962+00:00,157,50.25567133,3.1240255245960102,37.48830629515212,0,13.375796178343949,12.101910828025478,GEN,14,7,"They returned, and came to En Mishpat (also called Kadesh), and struck all the country of the Amalekites, and also the Amorites, that lived in Hazazon Tamar.",344,1,85.18518518518519,26.751592356687897,v2,,mac,qwerty,yes,,,,2432,2.565130260521042,44.64563445147193,55.83300644814943,,5.6257548481182615,5.226975988511651,,11.76602702604048,10.76691818808582,,2024,6,2024-06-15,23,23,3,2,1,1,24:03.6,2024,6,2024-06-15,23,24,2,3,1,57.988,10,6
345,1718508962.650055,36:02.6,2024-06-16 03:36:02.650135+00:00,204,64.23019371,3.1760763625813477,38.11291635097617,0,1.960784314,1.960784314,GEN,14,8,"The king of Sodom, and the king of Gomorrah, the king of Admah, the king of Zeboiim, and the king of Bela (also called Zoar) went out; and they set the battle in array against them in the valley of Siddim",345,1,95.12195122,3.921568627,v2,,mac,qwerty,yes,,,,2423,2.9258517034068134,41.55941659436671,55.71530374405225,,5.751903209560741,5.2465838316489055,,12.018323748925436,10.80613387436033,,2024,6,2024-06-15,23,36,4,3,2,1,37:06.9,2024,6,2024-06-15,23,37,3,4,2,57.93,11,1
346,1718509451.0267289,44:11.0,2024-06-16 03:44:11.028648+00:00,137,45.06030646,3.0403699124349175,36.48443894921901,0,1.459854015,1.459854015,GEN,14,9,"against Chedorlaomer king of Elam, Tidal king of Goiim, Amraphel king of Shinar, and Arioch king of Ellasar; four kings against the five.",346,1,100,2.9197080291970803,v2,,mac,qwerty,yes,,,,2443,2.124248496993988,39.937517076007595,55.62683864217884,,4.988797701929686,5.2481953588078785,,10.492112733663326,10.809356928678277,,2024,6,2024-06-15,23,44,5,3,2,1,44:56.1,2024,6,2024-06-15,23,44,3,5,2,57.868,12,1
347,1718509496.109288,44:56.1,2024-06-16 03:44:56.109307+00:00,147,33.32395604,4.411240965,52.934891577000485,1,0,0,GEN,14,10,"Now the valley of Siddim was full of tar pits; and the kings of Sodom and Gomorrah fled, and some fell there. Those who remained fled to the hills.",347,1,100,0,v2,,mac,qwerty,yes,,,,1982,20.60120240480962,39.25962178316254,55.64714882808617,,4.736696861593552,5.208979672533369,,9.987911052991057,10.730925556129256,,2024,6,2024-06-15,23,44,5,3,2,1,45:29.4,2024,6,2024-06-15,23,45,4,5,2,57.854,12,2
348,1718509529.455255,45:29.5,2024-06-16 03:45:29.455284+00:00,86,18.01806129,4.772988536949694,57.275862443396335,0,2.3255813953488373,2.3255813953488373,GEN,14,11,"They took all the goods of Sodom and Gomorrah, and all their food, and went their way.",348,1,100,4.651162790697675,v2,,mac,qwerty,yes,,,,1715,31.302605210420843,40.797048575935264,55.80013490415328,,4.5490869339015445,5.232235486486856,,9.612691197607043,10.77743718403623,,2024,6,2024-06-15,23,45,5,4,2,1,45:47.5,2024,6,2024-06-15,23,45,4,5,2,57.852,12,3
349,1718509547.497938,45:47.5,2024-06-16 03:45:47.497965+00:00,86,21.685163,3.965845218687081,47.590142624244976,0,2.3255813953488373,2.3255813953488373,GEN,14,12,"They took Lot, Abram's brother's son, who lived in Sodom, and his goods, and departed.",349,1,86.66666666666667,4.651162790697675,v2,,mac,qwerty,yes,,,,2223,10.941883767535069,42.59333124794613,55.880730761345895,,4.076516868308223,5.214950759899804,,8.667551066420401,10.742867730862127,,2024,6,2024-06-15,23,45,5,4,2,1,46:09.2,2024,6,2024-06-15,23,46,4,5,2,57.823,12,4
350,1718509569.1977751,46:09.2,2024-06-16 03:46:09.197794+00:00,176,50.11963271,3.5115979604614225,42.13917552553707,0,7.954545454545454,6.25,GEN,14,13,"One who had escaped came and told Abram, the Hebrew. At that time, he lived by the oaks of Mamre, the Amorite, brother of Eshcol and brother of Aner. They were allies of Abram.",350,1,85.29411764705883,15.909090909090908,v2,,mac,qwerty,yes,,,,2371,5.01002004,42.838031576518254,55.800870525704255,,3.922296089087444,5.277450759899804,,8.700018598887933,10.901958639953033,,2024,6,2024-06-15,23,46,5,4,2,1,46:59.3,2024,6,2024-06-15,23,46,4,5,2,57.778,12,5
351,1718509619.4839308,46:59.5,2024-06-16 03:46:59.483949+00:00,150,91.68515521,1.6360336595352325,19.632403914422788,0,4.666666666666667,4.666666666666667,GEN,14,14,"When Abram heard that his relative was taken captive, he led out his three hundred eighteen trained men, born in his house, and pursued as far as Dan.",351,1,92.85714285714286,9.333333333333334,v2,,mac,qwerty,yes,,,,2482,0.561122244,40.74066512807295,55.56820083,,4.388962756,5.324117426566471,,9.633351932221265,10.973069751064147,,2024,6,2024-06-15,23,46,5,4,2,1,48:31.2,2024,6,2024-06-15,23,48,4,5,2,57.67,12,6
352,1718509711.182871,48:31.2,2024-06-16 03:48:31.182897+00:00,145,39.19229108,3.6997071616181945,44.39648593941833,0,5.517241379310345,4.827586206896552,GEN,14,15,"He divided himself against them by night, he and his servants, and struck them, and pursued them to Hobah, which is on the left hand of Damascus.",352,1,92.59259259,11.03448275862069,v2,,mac,qwerty,yes,,,,2326,6.813627254509018,41.312359973673665,55.51449475,,4.630757521022079,5.346077499161753,,10.254872497239962,11.030782999702986,,2024,6,2024-06-15,23,48,5,4,2,1,49:10.4,2024,6,2024-06-15,23,49,4,5,2,57.632,12,7
353,1718509750.399342,49:10.4,2024-06-16 03:49:10.399384+00:00,126,23.8867855,5.2748830519703045,63.298596623643654,0,0.7936507936507936,0.7936507936507936,GEN,14,16,"He brought back all the goods, and also brought back his relative Lot and his goods, and the women also, and the other people.",353,1,95.83333333333334,1.5873015873015872,v2,,mac,qwerty,yes,,,,1169,53.186372745490985,43.935322024301094,55.65812481397166,,3.671161561426119,5.299468552552805,,8.075940318307783,10.937565106485092,,2024,6,2024-06-15,23,49,5,4,2,1,49:34.3,2024,6,2024-06-15,23,49,4,5,2,57.648,12,8
354,1718509774.301667,49:34.3,2024-06-16 03:49:34.301685+00:00,177,45.543352,3.886406955728687,46.63688346874424,0,6.214689265536723,5.649717514124294,GEN,14,17,"The king of Sodom went out to meet him after his return from the slaughter of Chedorlaomer and the kings who were with him, at the valley of Shaveh (that is, the King's Valley).",354,1,91.17647058823528,12.429378531073446,v2,,mac,qwerty,yes,,,,2256,9.619238476953909,44.85017974166031,55.64422404,,3.0259422300360015,5.348873529112488,,6.643718935746338,11.047674494632707,,2024,6,2024-06-15,23,49,5,4,2,1,50:19.8,2024,6,2024-06-15,23,50,4,6,2,57.617,12,9
355,1718509819.857634,50:19.9,2024-06-16 03:50:19.857667+00:00,85,23.88151575,3.559238068881788,42.710856826581455,0,1.1764705882352942,1.1764705882352942,GEN,14,18,Melchizedek king of Salem brought out bread and wine. He was priest of God Most High.,355,1,93.75,2.3529411764705883,v2,,mac,qwerty,yes,,,,2361,5.410821643286573,45.309973789220834,55.35641418556948,,2.9475108574869817,5.360638234994842,,6.486856190648298,11.071203906397411,,2024,6,2024-06-15,23,50,6,4,2,1,50:43.7,2024,6,2024-06-15,23,50,4,6,2,57.575,12,10
356,1718509843.761315,50:43.8,2024-06-16 03:50:43.761353+00:00,92,26.04722117,3.5320466398372483,42.38455967804698,0,2.1739130434782608,1.0869565217391304,GEN,14,19,"He blessed him, and said, ""Blessed be Abram of God Most High, possessor of heaven and earth.",356,1,94.11764705882352,4.3478260869565215,v2,,mac,qwerty,yes,,,,2365,5.2505010020040075,45.899985862103634,55.25152191685187,,2.9102211082010405,5.293837897299612,,6.629667996424243,10.959342361441735,,2024,6,2024-06-15,23,50,6,4,2,1,51:09.8,2024,6,2024-06-15,23,51,4,6,2,57.532,12,11
357,1718509869.834665,51:09.8,2024-06-16 03:51:09.834697+00:00,104,33.02045683,3.149562724792919,37.79475269751503,0,5.769230769230769,5.769230769230769,GEN,14,20,"Blessed be God Most High, who has delivered your enemies into your hand."" Abram gave him a tenth of all.",357,1,95,11.538461538461538,v2,,mac,qwerty,yes,,,,2429,2.685370741482966,44.38597197415508,55.05867978,,3.487144185124117,5.351530205,,7.783514150270396,11.07472697682635,,2024,6,2024-06-15,23,51,6,4,2,1,51:42.9,2024,6,2024-06-15,23,51,4,6,2,57.477,12,12
358,1718509903,51:42.9,2024-06-16 03:51:42.877600+00:00,87,20.99715346,4.143418781694557,49.72102538033468,0,9.195402298850574,9.195402298850574,GEN,14,21,"The king of Sodom said to Abram, ""Give me the people, and take the goods for yourself.""",358,1,88.23529411764706,18.39080459770115,v2,,mac,qwerty,yes,,,,2141,14.228456913827655,43.63048826784892,54.934739941327955,,4.174126275474292,5.4230760647151195,,9.157478330970743,11.21781869627275,,2024,6,2024-06-15,23,51,6,4,2,1,52:03.9,2024,6,2024-06-15,23,52,4,6,2,57.455,12,13
359,1718509923.898872,52:03.9,2024-06-16 03:52:03.898910+00:00,115,25.88071596,4.443462854220318,53.321554250643814,0,2.608695652173913,2.608695652173913,GEN,14,22,"Abram said to the king of Sodom, ""I have lifted up my hand to Yahweh, God Most High, possessor of heaven and earth,",359,1,95.65217391304348,5.217391304347826,v2,,mac,qwerty,yes,,,,1959,21.52304609218437,44.20362943,54.968572658925176,,4.202437701156798,5.421765760962885,,9.214101182335758,11.215198088768283,,2024,6,2024-06-15,23,52,6,4,2,1,52:29.8,2024,6,2024-06-15,23,52,4,6,2,57.444,12,14
360,1718509950,52:29.8,2024-06-16 03:52:29.791882+00:00,123,27.51829538,4.469753606603985,53.63704327924782,0,2.4390243902439024,2.4390243902439024,GEN,14,23,"that I will not take a thread nor a sandal strap nor anything that is yours, lest you should say, 'I have made Abram rich.'",360,1,92,4.878048780487805,v2,,mac,qwerty,yes,,,,1939,22.324649298597194,45.35341620585989,54.97297851970423,,3.8213401401811895,5.399281004865324,,8.110996969475448,11.15460357657316,,2024,6,2024-06-15,23,52,6,4,2,1,52:57.3,2024,6,2024-06-15,23,52,4,6,2,57.433,12,15
