Word,Count,Median WPM,Mistake-Free Entry Proportion
steadfastly,1,48.892437357125786,1.0
Tophel,1,48.85544390559136,1.0
duties,1,48.82571887906354,0.0
Shua,1,48.81004332779078,1.0
responsibility,1,48.79761385454254,0.0
Puvah,2,48.79031464886653,0.5
concern,2,48.78781965205239,0.5
Forty,1,48.76591088117402,1.0
Whenever,2,48.75864838101653,1.0
expanse,9,48.75698116386871,0.6666666666666666
Jared,5,48.74795120282637,1.0
bought,18,48.70946660655426,0.7777777777777778
Amramites,1,48.68343153506467,0.0
Tiras,1,48.67454808626913,1.0
Asriel,1,48.65724174767689,1.0
sustained,1,48.63046790725974,1.0
Eliab,10,48.62788546995209,0.7
Areli,2,48.58941931254942,1.0
revealed,1,48.588208856415775,0.0
Anamim,1,48.581702439003685,1.0
stars,9,48.57066973797792,0.5555555555555556
required,2,48.5670477314077,0.5
Issachar,16,48.56670553283706,0.75
Reubenites,4,48.56397889011539,1.0
Pharaoh,177,48.55792242644364,0.8192090395480226
ceased,2,48.552793931894264,0.5
Nahor's,2,48.54544622918459,0.5
horse,2,48.51476678689136,1.0
Are,2,48.476604231187586,1.0
bark,1,48.46723221255682,1.0
Uzal,1,48.44221488298221,1.0
beauty,2,48.41731629803029,1.0
tooth's,1,48.40046310853781,1.0
Gaddi,1,48.38538798958803,1.0
Ashbelites,1,48.38233090000085,1.0
burst,1,48.364130325845025,1.0
encircled,2,48.36253265606426,1.0
ensnared,1,48.34932588602354,1.0
bad,11,48.33543989697838,1.0
oppresses,1,48.322906201718645,1.0
Beriah,4,48.31584068548909,0.75
Jair,4,48.309551635895374,1.0
chamois,1,48.290477570546315,1.0
Libnites,2,48.28402993668422,1.0
spy,8,48.28221910145659,1.0
Etham,4,48.27747130870594,1.0
yielding,4,48.27483179899096,0.5
yoke,2,48.25942990971174,1.0
encamping,1,48.244371141043594,1.0
Concerning,1,48.20470852545964,0.0
fetched,2,48.19215379794912,1.0
Judah,44,48.16333821890553,0.8409090909090909
dwells,4,48.15648022254755,0.5
Igal,1,48.156138236155655,1.0
cedar,7,48.14534760757619,0.5714285714285714
pursued,8,48.139475732448474,1.0
envied,3,48.13395010857776,1.0
sack's,2,48.12865846606603,0.5
tithes,3,48.10707965639537,0.3333333333333333
Edrei,4,48.10445064839226,0.75
Lebanon,3,48.09643566213149,0.3333333333333333
sum,1,48.0962941677087,1.0
formless,1,48.084133192520014,1.0
daughter's,2,48.08129876165556,0.5
fallow,1,48.08077971665563,1.0
Reu,4,48.04362702134366,1.0
cows,1,48.03717875879781,1.0
thirsty,2,48.007693362125266,0.5
Shechem's,2,47.996922550483106,1.0
carrying,1,47.97509293891173,1.0
token,6,47.965473555992524,0.6666666666666666
Hivite,10,47.929297459159145,0.9
Swear,2,47.888456937680424,0.5
Let,64,47.865623432064915,0.921875
uppermost,1,47.84212540888938,1.0
Your,48,47.75877920403345,0.8541666666666666
reports,1,47.713006267302184,0.0
at,219,47.71231857515113,0.9406392694063926
Og,10,47.70089050904046,1.0
Elealeh,2,47.687457394926035,1.0
bowl,13,47.68581210827571,0.8461538461538461
travail,2,47.676863504542055,1.0
hunter,3,47.670412078197224,0.6666666666666666
tenons,6,47.6521457222433,0.5
Serug,4,47.64519343954656,1.0
Shibah,1,47.63978500951082,1.0
Eshban,1,47.62445340397847,1.0
gift,5,47.594471307226776,0.8
Among,2,47.579820348654394,0.5
shone,3,47.57383986033704,0.6666666666666666
Tahash,1,47.5498561000686,1.0
adulteress,1,47.54929685734315,0.0
grieved,6,47.53179112465415,1.0
depths,1,47.49692708240287,0.0
swallows,1,47.49536079415949,1.0
Ir,1,47.48397577559866,1.0
It,202,47.466223339175116,0.9603960396039604
blameless,3,47.460103523089074,1.0
knew,9,47.43183773173046,1.0
transgressions,2,47.42402899059146,0.5
dress,1,47.422760672541685,1.0
waste,3,47.419930952628874,0.6666666666666666
Mamre,10,47.39271972339385,0.8
Accad,1,47.36841636565143,1.0
Any,2,47.364831222712525,1.0
Has,4,47.36264452634407,1.0
vinegar,2,47.35550293320142,0.5
devouring,3,47.33135779696195,1.0
attack,1,47.319647322357156,1.0
Moreh,2,47.301001534898205,1.0
thrust,7,47.29433307970105,0.8571428571428571
Ezbon,1,47.28991513917732,1.0
measures,1,47.281970091937566,1.0
shophan,1,47.271378129178046,1.0
nursed,1,47.23940749584736,1.0
Three,2,47.23162712963119,1.0
dainties,1,47.230001423005504,1.0
fracture,2,47.226871728486785,1.0
When,181,47.22031394768075,0.9226519337016574
faded,4,47.21570357240826,0.5
Sarai,16,47.21150530997991,1.0
knead,1,47.196206132970005,1.0
Sheol,6,47.18175986298886,1.0
Whether,3,47.1721169745247,1.0
harmless,1,47.13617461581745,1.0
declare,1,47.12288049880637,1.0
tar,3,47.106697357796605,1.0
travailed,2,47.092593460590535,1.0
acceptable,1,47.092282910368134,1.0
harp,2,47.08846479581398,1.0
owned,1,47.063262241007436,1.0
Amram,6,47.047613287608385,1.0
Ashtaroth,1,47.012851147430126,1.0
nurse,7,46.98417091457539,1.0
Why,50,46.983496939785454,0.9
Shepham,2,46.97403139922342,1.0
mortar,5,46.96109534145934,0.4
visits,1,46.95449555057244,1.0
statutes,40,46.94928497993156,0.6
Mithkah,2,46.92313667827584,1.0
Clean,1,46.88796595120323,1.0
few,12,46.881213867515825,0.8333333333333334
Examine,1,46.84187372489136,1.0
obeyed,3,46.84055697354246,1.0
Boiling,1,46.833208600608984,1.0
Little,1,46.8232066440996,1.0
Birsha,1,46.77175804319957,1.0
Abarim,4,46.7703560898904,1.0
We,81,46.76394330685567,0.9629629629629629
Moserah,1,46.73116975219914,0.0
Tidal,2,46.725857420941026,1.0
Gerizim,1,46.71575173751953,1.0
Next,1,46.71119719703622,1.0
dug,14,46.70664462549633,0.8571428571428571
purifying,1,46.704371437271355,1.0
cup,18,46.67022932307578,1.0
Abram,55,46.65051263082067,0.9272727272727272
Shuah,1,46.64861601579843,1.0
acacia,27,46.64764082598337,0.8888888888888888
eagles,1,46.61244463254867,1.0
inhabited,3,46.588204851009515,1.0
proclamation,2,46.57446946515506,1.0
Iezerites,1,46.57422832325447,1.0
intend,1,46.52860772284261,1.0
Asshurim,1,46.517308292353015,1.0
Asenath,3,46.50558511648009,1.0
unwittingly,11,46.4944675820914,0.7272727272727273
prostitution,3,46.493331294407035,0.6666666666666666
snakes,2,46.48346964908883,0.5
Then,96,46.45543399965122,0.8125
weighing,2,46.455314149611056,0.0
Esau's,12,46.44303761948346,1.0
rescued,1,46.430814252076615,1.0
tear,4,46.41245379614485,0.75
Won't,1,46.39894712870212,1.0
droves,1,46.394956190895684,1.0
seventeenth,2,46.3547923743927,0.5
Korah's,1,46.32076846406338,1.0
Joktan,3,46.31046184232387,1.0
faces,13,46.29481386205612,0.6153846153846154
Serve,1,46.29415454867405,1.0
banks,1,46.2924981325587,1.0
kinswomen,1,46.27555103104067,1.0
plenteous,2,46.262685664479335,0.5
sprinkles,2,46.26086329081714,0.5
Every,32,46.260541521584884,0.90625
Argob,3,46.24565266778646,1.0
Bethuel,9,46.220046211792635,1.0
uncircumcised,6,46.204103277191294,0.16666666666666666
feeble,1,46.202049818623074,1.0
bracelets,4,46.184619101471185,1.0
You,667,46.14924111040596,0.9430284857571214
Canaanites,13,46.11802486491742,0.9230769230769231
Talmai,1,46.11305752868116,1.0
Leah,28,46.110379931945545,0.8928571428571429
Pisgah,5,46.09908254188566,0.8
jewels,10,46.069230681418695,1.0
Moreover,20,46.035629917302394,0.9
argue,1,46.020103202520495,1.0
Ahira,5,45.99834080151534,1.0
cucumbers,1,45.98722271331822,1.0
Matred,1,45.9765674357711,1.0
Sheth,1,45.97628926135643,1.0
entreat,1,45.96972520474331,1.0
caressing,1,45.963673908374716,1.0
Hittites,1,45.94731610474326,1.0
ancestors,2,45.8972732123353,0.5
Imnah,2,45.88703031614792,1.0
Put,6,45.88464334009383,1.0
Basemath,6,45.873994112332255,0.8333333333333334
galbanum,1,45.836035851073696,1.0
herdsmen,6,45.79462308574296,0.8333333333333334
Hagar,12,45.75923635547929,0.8333333333333334
murderer,11,45.74191781872964,0.6363636363636364
Day,1,45.73655381144911,1.0
Yes,3,45.73049951369996,1.0
steward,4,45.71758006308924,0.5
Seredites,1,45.71335128501153,1.0
sever,1,45.70918369873382,1.0
hearth,1,45.6846873739991,0.0
catches,1,45.66097419726886,1.0
hopping,1,45.65004748917378,0.0
enlarge,2,45.63755210585751,0.5
pollute,1,45.62036776454322,0.0
respite,1,45.57209972150662,1.0
anybody,1,45.559542375289155,1.0
Make,10,45.510213572521494,1.0
floated,1,45.49974460045444,1.0
Afterwards,1,45.49374288064389,1.0
Medeba,1,45.485269806690084,1.0
aloes,1,45.483840045333196,1.0
toe,7,45.4778681935487,0.7142857142857143
creditor,2,45.47447580621967,0.5
Entreat,1,45.44971787306763,1.0
Malchielites,1,45.44252678120996,1.0
Magog,1,45.43791356031727,1.0
uprightness,1,45.42793893331275,1.0
marital,1,45.41805597886566,1.0
Buy,1,45.40214713463227,1.0
by,452,45.39968231580706,0.9823008849557522
Arabah,8,45.39433198453244,0.625
wickedness,10,45.386264495831476,0.8
Ramoth,1,45.347339362954905,1.0
Philistines,10,45.321154099431254,0.5
plane,1,45.29821941192908,1.0
Lie,2,45.29019832560917,1.0
After,24,45.28714852472771,0.8333333333333334
gloriously,2,45.27783397461155,1.0
Mishael,2,45.277287523881014,1.0
Ellasar,2,45.267208609730055,1.0
Shephupham,1,45.25419493423599,1.0
slaughtered,1,45.24661009269342,1.0
Kittim,2,45.2425087279983,1.0
Shimron,2,45.21970125998047,1.0
Philistia,1,45.21563935632267,1.0
hyssop,8,45.203695581796424,0.875
twined,21,45.19154623285926,0.47619047619047616
Fire,4,45.18595961358836,1.0
Ar,5,45.18475268761028,1.0
folded,1,45.14639188785101,1.0
reserved,1,45.13079735055762,0.0
Korahites,2,45.129187649702644,1.0
bosom,3,45.11316636655221,1.0
helper,2,45.10523804097615,0.5
satisfied,3,45.09999749966449,0.6666666666666666
I,1096,45.088844016057934,0.9753649635036497
pavilion,1,45.07904416695657,1.0
Peleg,5,45.0721802909928,1.0
Laban,51,45.071163141178374,0.8823529411764706
Er,7,45.0675414286473,0.8571428571428571
Pedahel,1,45.06275491554523,1.0
kingdom,9,45.049596798519936,0.6666666666666666
lick,1,45.029012079910565,1.0
Unclean,2,45.00023175674919,0.5
Caphtor,1,44.996340029842216,1.0
eye's,1,44.959734320461074,1.0
Ishbak,1,44.95730110082167,1.0
beautiful,7,44.94949345685394,0.8571428571428571
quarreled,3,44.92167251289653,1.0
Mushi,2,44.90449226099409,1.0
Timnah,3,44.90124999984955,1.0
circumcised,19,44.89939474255299,0.47368421052631576
Enaim,2,44.88937547673508,1.0
Adah,8,44.87545432766164,1.0
prophesying,1,44.86908362386096,1.0
pricks,1,44.849106107514075,1.0
licks,1,44.82489852659005,1.0
Dishon,4,44.81997701915454,0.75
fifth,18,44.80258558850582,0.5555555555555556
baker,7,44.733817002470474,0.7142857142857143
Midianites,4,44.665823820595364,0.75
swing,1,44.660580980193686,1.0
onycha,1,44.640219583454524,1.0
Lord,19,44.64000797940143,0.8947368421052632
guiltless,2,44.63928380901383,0.5
Nethanel,5,44.62892616876359,1.0
Ithran,1,44.627842148533084,1.0
bribes,1,44.580874745045534,1.0
mildew,6,44.55615021655493,0.6666666666666666
However,6,44.53290868800946,0.8333333333333334
Ithamar,12,44.51436926416734,0.9166666666666666
baked,8,44.506766089073494,0.625
wretchedness,1,44.50462813548804,1.0
treats,1,44.465611338045136,0.0
Shechem,17,44.451047424108104,0.7058823529411765
While,7,44.43174298891921,1.0
adjuration,1,44.42916916951603,1.0
Nebo,3,44.425519008807726,1.0
fresh,5,44.409978715266824,0.6
exceed,1,44.40101641326739,1.0
Jazer,4,44.38458336112466,0.75
Shuhamites,2,44.36233315430317,0.5
Jerah,1,44.35729330456665,1.0
Beersheba,11,44.35322828873541,0.9090909090909091
freshly,1,44.34357161734269,1.0
jacinth,2,44.34061312513987,1.0
Shemidaites,1,44.32770672729588,1.0
Beth,6,44.31984275385781,0.8333333333333334
serving,2,44.31280168725448,0.5
pestilence,5,44.29584283444864,0.0
Jahzeelites,1,44.25777201681661,1.0
quail,1,44.249352621461924,1.0
Children,1,44.22962531107427,1.0
owns,2,44.22616930016078,1.0
Happy,1,44.162557847301656,1.0
oxen,5,44.1226875892333,1.0
seek,7,44.079558552404336,0.7142857142857143
Zion,1,44.07311316288286,1.0
cherubim,15,44.04188008807411,0.8666666666666667
Timna,3,44.0363282475159,1.0
doubt,1,44.03341292066931,1.0
sand,4,43.99246399919773,0.5
strive,1,43.98592621661815,1.0
pomegranates,7,43.95014658692391,0.8571428571428571
coverings,1,43.944173323836964,1.0
quota,3,43.93026509718474,0.6666666666666666
Abida,1,43.902097701642354,1.0
Kedar,1,43.87265778275814,1.0
streams,2,43.858703138150204,0.5
Hashmonah,2,43.842540065350946,1.0
gopher,1,43.80250009485675,1.0
Shemida,1,43.775328519079395,0.0
represent,1,43.76060840211785,0.0
Havvoth,2,43.7377703190686,1.0
Go,42,43.73776979596289,0.9047619047619048
Perizzite,6,43.71912754013003,0.8333333333333334
Nahaliel,2,43.701491165610975,1.0
Zin,7,43.68951036348985,1.0
spokesman,1,43.68731082507014,1.0
bundles,1,43.68240791236054,1.0
Hebrews,10,43.66282980612967,0.6
communing,1,43.65347226994013,1.0
Diblathaim,2,43.62417876710373,1.0
acknowledged,1,43.546801273280884,0.0
Tolaites,1,43.534440270515994,1.0
Resen,1,43.5002776524847,1.0
Haradah,2,43.493402216387565,1.0
ships,2,43.470974189415514,1.0
grievous,9,43.42501540885784,0.8888888888888888
nose,2,43.41829602153009,1.0
Aner,2,43.39458703899084,1.0
abatement,1,43.374823666833315,1.0
tool,2,43.3608168741078,0.5
Hoshea,2,43.348156266826656,1.0
feasts,8,43.3261324022948,0.75
Paran,7,43.27625146718393,0.5714285714285714
Elizaphan,2,43.230141397012176,1.0
Shepher,2,43.2285362552988,1.0
loud,3,43.22645568450825,0.3333333333333333
Potiphera,3,43.18561271312463,0.6666666666666666
heavens,9,43.18341634911578,0.5555555555555556
lamented,1,43.171096950591576,1.0
fourteenth,8,43.164451691330214,0.625
Jahleel,2,43.16399603441822,0.5
Leummim,1,43.0585532602807,1.0
torch,1,43.05714069222982,1.0
Arba,2,43.02445079445782,1.0
dignity,1,43.023455401930946,0.0
watched,1,43.01358281894124,1.0
Aren't,3,43.00939740399459,0.6666666666666666
grizzled,2,42.97371386437084,0.5
Meribah,4,42.96125930985134,0.75
Ammishaddai,5,42.95917671807448,0.6
sown,1,42.92339949324957,0.0
Chaldees,3,42.88353905382996,1.0
bridegroom,2,42.86054626167307,0.5
Calah,2,42.84138460228302,1.0
abhorred,3,42.82427746099532,1.0
frankincense,9,42.81385170744218,0.7777777777777778
Moriah,1,42.80034430356527,1.0
Isaac,90,42.761958604749424,0.8111111111111111
stays,2,42.73246187446716,0.5
Horites,6,42.721226235182215,0.8333333333333334
Whose,4,42.71261016889893,0.75
utensils,1,42.66894391768554,0.0
fashioned,1,42.66164557848265,0.0
physicians,2,42.62895529766274,1.0
Since,2,42.615514116121105,1.0
Rephaim,7,42.615359570353405,1.0
An,3,42.578463015060805,1.0
Jemuel,2,42.57468251123512,1.0
Lot,30,42.57034970516024,0.8
Kadesh,18,42.56873038755951,0.7777777777777778
obedience,1,42.567072329880624,0.0
taste,3,42.56695782465818,0.6666666666666666
Jalam,3,42.56134657540442,1.0
One,10,42.54127500432564,1.0
deceitfully,2,42.54119250003332,1.0
seminal,1,42.540741577135236,1.0
That,16,42.536041627635136,0.9375
bare,1,42.48642038852503,1.0
Hivites,1,42.4757263511524,1.0
trembled,3,42.46053727064882,0.6666666666666666
misuse,2,42.45931922180517,0.5
Jaakan,3,42.42508980827318,0.6666666666666666
oak,3,42.42034585838233,0.6666666666666666
maidens,1,42.38810369715076,0.0
The,928,42.387472405201116,0.9515086206896551
secretly,2,42.37108828765103,0.5
amounts,1,42.365422955704425,0.0
Togarmah,1,42.31417393216424,1.0
dig,2,42.29296024236055,1.0
clothe,2,42.27414775977854,0.5
Shammah,2,42.263395358550554,0.5
Beor,5,42.26305602191101,0.6
smoking,2,42.26049710367781,0.5
Bedad,1,42.18740277122018,1.0
Zered,4,42.182226096332364,0.75
Heshbon,15,42.1300818941083,0.9333333333333333
snared,1,42.11981419896962,1.0
puts,3,42.119432282702114,0.6666666666666666
blasphemed,1,42.11823176046862,1.0
Kings,2,42.11795843887292,1.0
vindicated,1,42.11750801794598,1.0
approaches,2,42.11527522695013,0.5
habit,3,42.02083569100862,0.3333333333333333
serpents,2,42.01772344783449,0.5
Deborah,1,42.015085180213276,1.0
wombs,1,42.014693218856664,1.0
Amalekites,2,42.00782949742649,0.5
worse,1,42.00548171536386,1.0
O,1,41.997126745575144,1.0
Up,1,41.996312198835035,1.0
Salt,4,41.985674282738216,0.5
reward,2,41.97457496137106,0.5
Shuthelahites,1,41.96280622635242,1.0
blindness,1,41.90978965739671,1.0
hyrax,1,41.85282089320721,1.0
Elkanah,1,41.80110686404898,1.0
embroiderer,8,41.785512739463414,0.75
Suf,1,41.76911741641412,1.0
allows,2,41.73448399042857,0.5
Hemdan,1,41.73414048320309,1.0
saddlebags,1,41.73204082150194,0.0
Shaul,5,41.72151669881976,0.8
Throw,2,41.71062700681399,0.5
Milcah,9,41.685069732391256,0.7777777777777778
groups,1,41.669233809775996,0.0
ox,17,41.64980363011324,0.8823529411764706
For,120,41.63130209294668,0.9416666666666667
Zephon,4,41.62677074859747,1.0
truly,3,41.61758176359185,0.6666666666666666
Hul,1,41.57632799471839,1.0
disobey,1,41.57199636366382,1.0
Zipporah,3,41.56156542285565,1.0
Amminadab,6,41.5548661558592,0.8333333333333334
Zippor,5,41.53625891857754,0.8
Kenan,5,41.492704670025276,0.8
Buz,1,41.482334727015335,1.0
Levy,1,41.475527920349855,1.0
yes,1,41.45412035635924,1.0
destroys,1,41.45382225022035,1.0
Taberah,2,41.44803693626834,1.0
Mizpah,1,41.44501896904845,1.0
Build,3,41.42862826963581,0.6666666666666666
avenged,1,41.425573997327376,1.0
quiet,1,41.42034505218446,1.0
hid,6,41.415601225879364,1.0
With,9,41.4054773214972,1.0
Sons,2,41.401823398869695,1.0
Arkites,1,41.39342505417237,1.0
By,8,41.35425743074179,0.875
Shimeites,1,41.34456612978424,1.0
Shillem,2,41.332113461452934,0.5
Ishmaelites,4,41.29191763678335,0.75
Zebulunites,1,41.287825131359604,1.0
sex,2,41.24335372047207,1.0
Sheshai,1,41.2077703137751,1.0
Ishmael's,1,41.1609967392388,1.0
blasphemes,3,41.14576144111592,0.6666666666666666
Ezion,3,41.1282354582048,0.3333333333333333
Jahzeel,2,41.09358942638593,1.0
Nothing,1,41.070754486320226,1.0
Ephron,12,41.02655564640655,1.0
Shaphat,1,41.01966169122896,1.0
Zerah,7,40.988121130144975,1.0
Within,2,40.98685581860671,0.5
pelican,1,40.973788421234204,0.0
Leave,3,40.9442319941129,1.0
oiled,2,40.93698025695255,0.5
stubbornness,1,40.922677540304065,0.0
hand's,1,40.897817867106376,1.0
Observe,4,40.87776336732171,0.75
Madai,1,40.83919903799618,1.0
Izharites,1,40.8216426624774,1.0
Abidan,5,40.820263348810784,0.8
Jezer,2,40.79390047576376,0.5
Abihail,1,40.790569802983974,1.0
fortunate,1,40.790334131162936,1.0
Malchiel,2,40.744553685611905,0.0
Dwell,1,40.74138339331046,1.0
Ham,10,40.686529684066755,0.8
Kenaz,3,40.66789102458676,1.0
pigeon,2,40.60359092683802,0.5
Oholiab,5,40.597664491467484,1.0
Mahlites,2,40.58941470170792,1.0
Elizur,5,40.56831229140619,0.8
fragrant,2,40.482935695967086,0.5
tamarisk,1,40.45092102961231,1.0
Just,1,40.41439063834319,1.0
Shelumiel,5,40.36657270397508,1.0
Gomorrah,9,40.35413343157861,0.6666666666666666
Pairs,1,40.319980494161115,1.0
Thummim,2,40.31803641772617,0.5
Ishvah,1,40.30920237396009,1.0
conspired,1,40.30501127782358,0.0
Arod,1,40.30181721934972,1.0
Ammihud,7,40.30168047457174,0.7142857142857143
Lud,1,40.26966131257283,1.0
Nod,1,40.224894390014654,1.0
devotes,1,40.22456801687133,0.0
pity,2,40.20345999076103,0.5
childbearing,1,40.19936746764282,0.0
Potiphar,3,40.19514883768922,1.0
complaints,1,40.19486189020165,0.0
Am,4,40.141475079840504,1.0
Only,24,40.127962623375836,0.8333333333333334
All,102,40.114116040726586,0.9411764705882353
Methuselah's,1,40.11240107609873,1.0
Lest,6,40.084471103567495,0.5
Amalekite,2,40.072359926219825,1.0
grove,1,40.067499258527555,1.0
Nemuelites,1,40.04301731921197,0.0
Bdellium,1,40.03801385870307,1.0
Fulfill,2,40.02989704526028,0.5
Bilhan,1,40.01387981456068,1.0
Until,1,40.00392926594036,1.0
Judith,1,39.99652992328414,1.0
Shemuel,1,39.98910058978568,1.0
despised,6,39.988110287257825,0.6666666666666666
Jebusites,2,39.95710542289915,1.0
Eber,8,39.955775506639306,1.0
wearied,1,39.95481696205574,1.0
Unleavened,2,39.949130477802264,0.5
mortars,1,39.94885515479259,1.0
Else,1,39.94681248362858,1.0
roughly,2,39.9263476174767,0.5
Kenath,1,39.92606099418829,1.0
Maacathites,1,39.9218756113746,1.0
judgment,11,39.9193504373196,0.45454545454545453
perverseness,1,39.87325841775711,1.0
Aroer,4,39.850914677231245,0.75
spoons,3,39.84486329427458,0.3333333333333333
merchants,3,39.81044821276534,0.3333333333333333
Pildash,1,39.809417154588736,1.0
rebellious,2,39.78880201134153,1.0
exalt,2,39.774181816242645,0.5
Quickly,1,39.76327989773524,1.0
Rithmah,2,39.73192735068618,0.5
Judah's,1,39.72938533501607,1.0
Arioch,2,39.69532430899916,1.0
Dodanim,1,39.681744529214996,1.0
floods,1,39.60701044084803,0.0
preserved,1,39.60119336612161,1.0
Lift,1,39.59405779804453,1.0
razor,2,39.57403186613255,1.0
swears,2,39.523192091205,0.5
jealousy,9,39.4952364784998,0.6666666666666666
Jezerites,1,39.492266577735926,1.0
foreigners,12,39.487255466028756,0.75
Zalmonah,2,39.48183581432298,1.0
Jaminites,1,39.47868999586889,0.0
wanderers,1,39.44021552617036,0.0
Pharaoh's,39,39.422022658436816,0.6666666666666666
HOLY,2,39.41534749648434,1.0
murmured,5,39.399581163983676,0.6
fatness,2,39.37831868765373,1.0
Sarai's,1,39.353525432964005,1.0
Five,2,39.35147541481527,1.0
How,21,39.326005100510756,0.8095238095238095
sad,2,39.29191670797624,1.0
leprous,4,39.19137875956794,1.0
sorcerers,1,39.16157426446382,0.0
Zillah,3,39.14358811317287,1.0
forgotten,1,39.13486758622433,0.0
Kiriath,3,39.08580398364608,1.0
Consecrate,1,39.06860764935664,1.0
Chesed,1,39.02800218502607,1.0
Abimelech,23,39.00415588847612,0.6521739130434783
Husham,2,39.00166777596254,1.0
Do,11,38.992728465402585,0.8181818181818182
Machpelah,6,38.972185968231784,1.0
Ur,3,38.964404637997376,1.0
Jetheth,1,38.959161169224856,1.0
couched,1,38.92251361592932,1.0
Isaac's,5,38.88716431516478,0.6
disgusting,1,38.82734619699491,1.0
yielded,1,38.82397631488232,0.0
desert,3,38.82238496020807,0.3333333333333333
Abiasaph,1,38.808976758880426,1.0
Elzaphan,2,38.77917427794716,1.0
Akrabbim,1,38.74840043020815,1.0
beka,1,38.73748484168928,1.0
Eliasaph,6,38.63798797695113,0.8333333333333334
slow,4,38.62091948639974,0.75
onyx,8,38.603958241795866,1.0
Abronah,2,38.56287455943935,1.0
Hoglah,3,38.557345679935224,0.6666666666666666
Is,13,38.54036400570879,1.0
Abihu,9,38.49796654542748,0.7777777777777778
abroad,7,38.497232038055444,0.5714285714285714
Peniel,2,38.46230742461949,1.0
Reuel,8,38.45599680251735,0.75
Rameses,4,38.4463166204618,0.25
Zoan,1,38.43128561833069,1.0
harvests,1,38.41998095655213,0.0
Hear,8,38.418671024759206,0.75
Phicol,3,38.3942638969738,0.6666666666666666
lip,1,38.38725882862088,1.0
possesses,1,38.379606503119845,0.0
Abraham,135,38.345490242242505,0.8518518518518519
diseases,2,38.31956182302375,0.5
appease,1,38.31202901360835,0.0
Uzziel,5,38.28853270825347,0.4
Sitnah,1,38.280177939027126,1.0
Perezites,1,38.24352618767506,0.0
Vaheb,1,38.22816083278427,1.0
shepherds,4,38.220928382609614,0.5
Hattaavah,5,38.211980074929095,0.8
divorced,4,38.18761245798133,0.5
Jeshimoth,1,38.182824011895505,0.0
Izhar,4,38.16758211824677,1.0
runs,1,38.12831795154773,1.0
Chezib,1,38.08972030549621,1.0
sulfur,1,38.082120920254454,1.0
Mahalath,1,38.059503815663874,1.0
Bilhah,9,38.059217764139895,1.0
compounded,1,38.049963675554615,1.0
Zuzim,1,38.045874068834046,1.0
Ask,1,38.0056015421516,1.0
Asherah,3,37.99990802755594,1.0
Hurry,2,37.98458883794653,1.0
My,28,37.930334593617864,0.9642857142857143
Zerahites,2,37.903154836043086,1.0
Hiddekel,1,37.889875974844,0.0
Hazo,1,37.85756048856762,1.0
Belaites,1,37.828238775280795,1.0
hoopoe,2,37.82639846597,0.5
imputed,1,37.80325368446105,1.0
sheds,1,37.79840660816944,0.0
Kedemoth,1,37.78292423361787,1.0
bred,1,37.772584766100785,1.0
released,5,37.72777715122595,0.4
maimed,1,37.721183819503224,0.0
Pithom,1,37.67908277344096,1.0
poorer,1,37.67179827263524,1.0
sevenfold,1,37.671327694115796,0.0
Makheloth,2,37.64083738090979,1.0
Kibroth,5,37.61167155469368,1.0
venomous,3,37.59635963128183,1.0
Beware,3,37.59001944303033,1.0
Muppim,1,37.57674855179472,1.0
lets,2,37.497775902826035,0.5
Kohath,16,37.46136425368219,0.5
Pallu,4,37.43492495686884,1.0
Kenizzite,1,37.432046110438634,1.0
Jashubites,1,37.31345314009421,1.0
Thus,15,37.30041002281445,0.8666666666666667
gerahs,4,37.28522328096149,0.75
elder,7,37.27910288554665,0.5714285714285714
Balaam's,3,37.21853243507057,0.6666666666666666
Medad,2,37.20027255154028,1.0
reverse,1,37.19417888412015,0.0
widowhood,2,37.191611321480536,0.5
dyed,6,37.16069769294128,0.6666666666666666
Israelites,1,37.12972910232261,0.0
No,30,37.013247731708134,0.9666666666666667
Jokshan,2,36.99155985414299,1.0
grasshopper,1,36.98380450594273,0.0
Hadad,3,36.980790646949586,1.0
thistles,1,36.90332300008255,0.0
courageous,1,36.8470067424962,1.0
Which,1,36.832392738892786,0.0
Tirzah,3,36.830186941972315,1.0
Achbor,2,36.81186890382847,1.0
unjust,1,36.810155485084486,1.0
Zephonites,1,36.80090311084542,1.0
shamed,1,36.7885691228391,0.0
urged,2,36.780203454948094,0.5
Shelah,12,36.77839385571719,0.5
ewes,2,36.777576877862295,1.0
rises,2,36.77717602392467,0.5
Sidon,3,36.74331073881825,0.6666666666666666
eloquent,1,36.72041845891188,1.0
Gilgal,1,36.71293537573682,0.0
Becher,2,36.69834455137908,1.0
papyrus,1,36.68356481687544,1.0
Iye,1,36.653638246343085,1.0
Accept,1,36.63253396395562,1.0
Jethro,10,36.61316834606369,0.7
fiftieth,2,36.61283602533986,0.5
pollutes,1,36.55261848255899,0.0
fragrance,1,36.500360125395716,1.0
Kedemah,1,36.473149220453905,1.0
Judge,1,36.462521617337686,1.0
Jebusite,8,36.41007196253439,0.875
Shedeur,5,36.360402365563104,0.8
fringe,2,36.31254924893383,0.5
Ben,1,36.305501720603445,1.0
Methushael,2,36.29060621599384,1.0
Bera,1,36.27737111117682,1.0
tenths,18,36.184412037462764,0.6111111111111112
Sephar,1,36.174916265129994,1.0
quails,2,36.103678457454144,0.5
Tebah,1,36.08755653908155,1.0
